P_alta,P_baja,x_b,eta_t,eta_p,eps_hrvg,eps_reg,eps_cond,convergio,clasificacion,eta,Wnet,mensaje
5500.0,293.41308192387106,0.45,0.85,0.75,0.9,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=583.0 K > dew=506.3 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=5500.0 kPa, T=583.0499250301596 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
5500.0,380.4651667449188,0.5,0.85,0.75,0.5,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=582.6 K > dew=501.2 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=5500.0 kPa, T=582.6498207566964 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
5500.0,380.4651667449188,0.5,0.85,0.75,0.65,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=582.8 K > dew=501.2 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=5500.0 kPa, T=582.7998370064525 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
5500.0,380.4651667449188,0.5,0.85,0.75,0.8,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=582.9 K > dew=501.2 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=5500.0 kPa, T=582.9498854371222 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
5500.0,380.4651667449188,0.5,0.85,0.75,0.9,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=583.0 K > dew=501.2 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=5500.0 kPa, T=583.0499355667579 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
5500.0,476.2531387660478,0.55,0.85,0.75,0.5,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=582.6 K > dew=495.8 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=5500.0 kPa, T=582.6498485661417 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
5500.0,476.2531387660478,0.55,0.85,0.75,0.65,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=582.8 K > dew=495.8 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=5500.0 kPa, T=582.7998623249276 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
5500.0,476.2531387660478,0.55,0.85,0.75,0.8,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=582.9 K > dew=495.8 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=5500.0 kPa, T=582.9499033074846 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
5500.0,476.2531387660478,0.55,0.85,0.75,0.9,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=583.0 K > dew=495.8 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=5500.0 kPa, T=583.0499457214764 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
5500.0,575.7018172219059,0.6,0.85,0.75,0.5,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=582.6 K > dew=490.1 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=5500.0 kPa, T=582.649873763611 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
5500.0,575.7018172219059,0.6,0.85,0.75,0.65,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=582.8 K > dew=490.1 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=5500.0 kPa, T=582.7998852223399 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
5500.0,575.7018172219059,0.6,0.85,0.75,0.8,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=582.9 K > dew=490.1 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=5500.0 kPa, T=582.9499193457298 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
5500.0,575.7018172219059,0.6,0.85,0.75,0.9,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=583.0 K > dew=490.1 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=5500.0 kPa, T=583.0499546576352 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
5500.0,673.3448664612341,0.65,0.85,0.75,0.5,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=582.6 K > dew=483.8 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=5500.0 kPa, T=582.6498970895614 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
5500.0,673.3448664612341,0.65,0.85,0.75,0.65,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=582.8 K > dew=483.8 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=5500.0 kPa, T=582.7999064376448 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
5500.0,673.3448664612341,0.65,0.85,0.75,0.8,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=582.9 K > dew=483.8 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=5500.0 kPa, T=582.9499342584376 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
5500.0,673.3448664612341,0.65,0.85,0.75,0.9,0.75,0.8,False,NO_CONVERGIO,,,"lado_frio(P_baja=673.3 kPa, estado fuera del dominio/cobertura del motor teqp — sin relacion con la campana de la sonda || T_from_Ph(P, h, x): el motor teqp no cubre el estado pedido (ver TASK_CONTEXT 2026-09-18-validar-teqp-nh3h2o). Detalle: h=52395.7 fuera de dominio a P=6.7334e+05 Pa, x=0.6627"
5500.0,764.6376026707513,0.7,0.85,0.75,0.5,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=582.6 K > dew=477.0 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=5500.0 kPa, T=582.6499185244036 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
5500.0,764.6376026707513,0.7,0.85,0.75,0.65,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=582.8 K > dew=477.0 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=5500.0 kPa, T=582.7999259328188 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
5500.0,764.6376026707513,0.7,0.85,0.75,0.8,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=582.9 K > dew=477.0 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=5500.0 kPa, T=582.949947961936 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
5500.0,764.6376026707513,0.7,0.85,0.75,0.9,0.75,0.8,False,NO_CONVERGIO,,,"lado_frio(P_baja=764.6 kPa, estado fuera del dominio/cobertura del motor teqp — sin relacion con la campana de la sonda || T_from_Ph(P, h, x): el motor teqp no cubre el estado pedido (ver TASK_CONTEXT 2026-09-18-validar-teqp-nh3h2o). Detalle: h=59380 fuera de dominio a P=7.6464e+05 Pa, x=0.7117"
6000.0,157.88536139565775,0.35,0.85,0.75,0.5,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=582.6 K > dew=520.5 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=6000.0 kPa, T=582.6496767414995 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
6000.0,157.88536139565775,0.35,0.85,0.75,0.65,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=582.8 K > dew=520.5 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=6000.0 kPa, T=582.7997060160121 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
6000.0,157.88536139565775,0.35,0.85,0.75,0.8,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=582.9 K > dew=520.5 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=6000.0 kPa, T=582.9497933694389 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
6000.0,157.88536139565775,0.35,0.85,0.75,0.9,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=583.0 K > dew=520.5 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=6000.0 kPa, T=583.0498838180675 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
6000.0,218.6892492858801,0.4,0.85,0.75,0.5,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=582.6 K > dew=515.8 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=6000.0 kPa, T=582.649717743345 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
6000.0,218.6892492858801,0.4,0.85,0.75,0.65,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=582.8 K > dew=515.8 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=6000.0 kPa, T=582.7997432809835 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
6000.0,218.6892492858801,0.4,0.85,0.75,0.8,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=582.9 K > dew=515.8 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=6000.0 kPa, T=582.9498195095875 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
6000.0,218.6892492858801,0.4,0.85,0.75,0.9,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=583.0 K > dew=515.8 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=6000.0 kPa, T=583.0498984417502 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
6000.0,293.41308192387106,0.45,0.85,0.75,0.5,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=582.6 K > dew=510.9 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=6000.0 kPa, T=582.649755529864 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
6000.0,293.41308192387106,0.45,0.85,0.75,0.65,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=582.8 K > dew=510.9 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=6000.0 kPa, T=582.7997776958698 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
6000.0,293.41308192387106,0.45,0.85,0.75,0.8,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=582.9 K > dew=510.9 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=6000.0 kPa, T=582.9498438030934 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
6000.0,293.41308192387106,0.45,0.85,0.75,0.9,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=583.0 K > dew=510.9 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=6000.0 kPa, T=583.0499122422564 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
6000.0,380.4651667449188,0.5,0.85,0.75,0.5,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=582.6 K > dew=505.7 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=6000.0 kPa, T=582.6497899281202 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
6000.0,380.4651667449188,0.5,0.85,0.75,0.65,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=582.8 K > dew=505.7 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=6000.0 kPa, T=582.7998089805594 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
6000.0,380.4651667449188,0.5,0.85,0.75,0.8,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=582.9 K > dew=505.7 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=6000.0 kPa, T=582.9498657998512 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
6000.0,380.4651667449188,0.5,0.85,0.75,0.9,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=583.0 K > dew=505.7 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=6000.0 kPa, T=583.0499246211548 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
6000.0,476.2531387660478,0.55,0.85,0.75,0.5,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=582.6 K > dew=500.2 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=6000.0 kPa, T=582.6498211378926 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
6000.0,476.2531387660478,0.55,0.85,0.75,0.65,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=582.8 K > dew=500.2 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=6000.0 kPa, T=582.7998373536875 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
6000.0,476.2531387660478,0.55,0.85,0.75,0.8,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=582.9 K > dew=500.2 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=6000.0 kPa, T=582.9498856823876 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
6000.0,476.2531387660478,0.55,0.85,0.75,0.9,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=583.0 K > dew=500.2 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=6000.0 kPa, T=583.0499357063368 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
6000.0,575.7018172219059,0.6,0.85,0.75,0.5,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=582.6 K > dew=494.3 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=6000.0 kPa, T=582.6498497636472 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
6000.0,575.7018172219059,0.6,0.85,0.75,0.65,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=582.8 K > dew=494.3 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=6000.0 kPa, T=582.7998633767365 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
6000.0,575.7018172219059,0.6,0.85,0.75,0.8,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=582.9 K > dew=494.3 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=6000.0 kPa, T=582.949903924388 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
6000.0,575.7018172219059,0.6,0.85,0.75,0.9,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=583.0 K > dew=494.3 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=6000.0 kPa, T=583.0499458880274 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
6000.0,673.3448664612341,0.65,0.85,0.75,0.5,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=582.6 K > dew=487.9 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=6000.0 kPa, T=582.6498763869183 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
6000.0,673.3448664612341,0.65,0.85,0.75,0.65,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=582.8 K > dew=487.9 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=6000.0 kPa, T=582.7998876081557 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
6000.0,673.3448664612341,0.65,0.85,0.75,0.8,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=582.9 K > dew=487.9 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=6000.0 kPa, T=582.9499210226876 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
6000.0,673.3448664612341,0.65,0.85,0.75,0.9,0.75,0.8,False,NO_CONVERGIO,,,"lado_frio(P_baja=673.3 kPa, estado fuera del dominio/cobertura del motor teqp — sin relacion con la campana de la sonda || T_from_Ph(P, h, x): el motor teqp no cubre el estado pedido (ver TASK_CONTEXT 2026-09-18-validar-teqp-nh3h2o). Detalle: h=49253.4 fuera de dominio a P=6.7334e+05 Pa, x=0.6627"
6000.0,764.6376026707513,0.7,0.85,0.75,0.5,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=582.6 K > dew=480.9 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=6000.0 kPa, T=582.6499005294478 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
6000.0,764.6376026707513,0.7,0.85,0.75,0.65,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=582.8 K > dew=480.9 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=6000.0 kPa, T=582.7999095661307 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
6000.0,764.6376026707513,0.7,0.85,0.75,0.8,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=582.9 K > dew=480.9 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=6000.0 kPa, T=582.9499364574204 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
6000.0,764.6376026707513,0.7,0.85,0.75,0.9,0.75,0.8,False,NO_CONVERGIO,,,"lado_frio(P_baja=764.6 kPa, estado fuera del dominio/cobertura del motor teqp — sin relacion con la campana de la sonda || T_from_Ph(P, h, x): el motor teqp no cubre el estado pedido (ver TASK_CONTEXT 2026-09-18-validar-teqp-nh3h2o). Detalle: h=55453.6 fuera de dominio a P=7.6464e+05 Pa, x=0.7117"
6500.0,157.88536139565775,0.35,0.85,0.75,0.5,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=582.6 K > dew=525.0 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=6500.0 kPa, T=582.649627278447 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
6500.0,157.88536139565775,0.35,0.85,0.75,0.65,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=582.8 K > dew=525.0 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=6500.0 kPa, T=582.7996610219641 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
6500.0,157.88536139565775,0.35,0.85,0.75,0.8,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=582.9 K > dew=525.0 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=6500.0 kPa, T=582.9497617374702 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
6500.0,157.88536139565775,0.35,0.85,0.75,0.9,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=583.0 K > dew=525.0 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=6500.0 kPa, T=583.0498660296633 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
6500.0,218.6892492858801,0.4,0.85,0.75,0.5,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=582.6 K > dew=520.2 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=6500.0 kPa, T=582.6496745813577 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
6500.0,218.6892492858801,0.4,0.85,0.75,0.65,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=582.8 K > dew=520.2 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=6500.0 kPa, T=582.7997040513233 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
6500.0,218.6892492858801,0.4,0.85,0.75,0.8,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=582.9 K > dew=520.2 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=6500.0 kPa, T=582.9497919884103 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
6500.0,218.6892492858801,0.4,0.85,0.75,0.9,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=583.0 K > dew=520.2 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=6500.0 kPa, T=583.0498830415131 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
6500.0,293.41308192387106,0.45,0.85,0.75,0.5,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=582.6 K > dew=515.1 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=6500.0 kPa, T=582.649717347825 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
6500.0,293.41308192387106,0.45,0.85,0.75,0.65,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=582.8 K > dew=515.1 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=6500.0 kPa, T=582.7997429145414 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
6500.0,293.41308192387106,0.45,0.85,0.75,0.8,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=582.9 K > dew=515.1 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=6500.0 kPa, T=582.9498197191342 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
6500.0,293.41308192387106,0.45,0.85,0.75,0.9,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=583.0 K > dew=515.1 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=6500.0 kPa, T=583.0498987279626 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
6500.0,380.4651667449188,0.5,0.85,0.75,0.5,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=582.6 K > dew=509.8 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=6500.0 kPa, T=582.6497569159593 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
6500.0,380.4651667449188,0.5,0.85,0.75,0.65,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=582.8 K > dew=509.8 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=6500.0 kPa, T=582.7997789583726 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
6500.0,380.4651667449188,0.5,0.85,0.75,0.8,0.75,0.8,False,NO_CONVERGIO,,,"bracket_sonda: T2_sonda=582.9 K > dew=509.8 K (sobrecalentado: sonda T1 del arranque del bracket pega el estado 2 fuera de campana) || equilibrio_liquido_vapor(P=6500.0 kPa, T=582.9498446977841 K): no existe equilibrio bifásico para ninguna composición (T fuera de la campana binaria a esa P, motor teqp)."
